Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Price,DistrictId
2,629,1,,0,247360.4669219403,62
47,11319,0,1145.0,3,168432.15295425337,46
39,7614,3,,1,270011.4837755971,62
19,3293,16,628.0,3,215851.426648743,134
2,629,1,,0,122609.32970300523,62
27,5148,14,1575.0,5,123799.48621616034,97
16,4048,3,,1,153187.39803990105,47
25,5648,1,30.0,2,198615.0204305936,9
31,6119,4,,1,184397.5880913237,105
25,5487,3,,0,429171.38939466345,21
23,5735,3,1084.0,0,121387.71128937096,58
23,5735,3,1084.0,0,145258.39542583725,58
30,6141,10,262.0,3,206441.7186973229,89
23,4635,5,3300.0,2,520238.7058689143,17
2,629,1,,0,178912.36908081267,62
42,9292,3,2620.0,0,334325.6439923818,56
21,4231,14,1020.0,0,221502.3494138832,107
34,7759,0,229.0,1,280212.2593519567,53
52,10311,6,,1,259310.8103828365,61
27,5664,48,2300.0,3,194253.0692088257,168
0,168,0,,0,73152.79890675332,23
53,13670,4,,1,320797.7023027956,34
43,8429,3,,3,163040.58587524435,94
30,5562,0,,0,242139.8408913777,18
43,10621,1,30.0,2,143913.84580076527,3
2,629,1,,0,146283.97778721724,27
53,13670,4,,1,276616.6784954175,34
11,2748,1,,0,147247.874311221,58
43,7227,0,,1,239443.83573310223,87
25,5648,1,30.0,2,227554.01693050613,9
36,10055,3,,1,301664.0786724052,41
37,5288,0,1937.0,3,189627.71982738856,90
5,1564,0,540.0,0,197613.62158448383,6
30,7538,87,4702.0,5,537979.6575089772,190
1,264,0,,0,131509.56362756682,1
25,5487,3,,0,162592.6528682412,21
1,264,0,,0,168420.66157056973,1
30,5048,9,325.0,2,182452.76475923427,79
22,6398,141,1046.0,3,120686.03112614574,30
2,629,1,,0,166803.35316122186,27
2,629,1,,0,168061.1086871632,62
25,5648,1,30.0,2,208690.31624196807,9
30,6141,10,262.0,3,117242.41811870402,109
74,19083,2,,5,175521.57590805631,12
15,2787,2,520.0,0,269128.3192101606,38
43,8429,3,,3,290791.32993908075,88
9,1952,1,1430.0,3,193637.6682590033,58
7,1660,39,1786.0,1,218071.67343984585,188
24,5613,5,1340.0,2,131026.30706501896,165
1,264,0,,0,142314.81385214106,1
1,264,0,,0,178227.69378824424,1
52,11217,1,2300.0,1,250971.66390366468,85
42,9292,3,2620.0,0,178464.25055760407,2
1,264,0,,0,218538.048236916,1
52,11217,1,2300.0,1,258719.2887083808,16
66,10573,1,1322.0,3,305857.99852488947,153
30,5562,0,,0,104946.73488355389,18
22,6398,141,1046.0,3,198786.77669702875,30
11,2398,2,1994.0,3,175652.67601761158,72
27,5664,48,2300.0,3,154170.21903409413,60
23,5212,6,,3,430371.9973376826,45
6,1437,3,,0,175066.7467009892,23
32,5889,10,830.0,4,437239.7726678808,31
53,13670,4,,1,192975.60293464412,9
27,4798,0,30.0,2,174360.761778179,128
6,1437,3,,0,116568.92078629333,23
25,3478,11,2729.0,3,194093.44474286927,105
27,5664,48,2300.0,3,402075.4310305312,120
42,9292,3,2620.0,0,202156.3818745409,2
23,5212,6,,3,247440.53060064916,45
5,1564,0,540.0,0,200159.58533000585,6
39,8647,0,810.0,0,202165.1190660943,160
47,8004,3,125.0,3,189856.43490475047,21
37,5288,0,1937.0,3,168110.07663047672,90
52,11217,1,2300.0,1,201428.7400055248,16
24,5613,5,1340.0,2,221225.41692132907,129
31,6119,4,,1,115651.35930630488,29
23,5735,3,1084.0,0,121120.32349497284,58
34,7065,1,750.0,2,302025.34904948703,74
13,2514,19,,0,245847.98100605945,127
25,4724,2,1308.0,1,308100.3605869021,44
66,10573,1,1322.0,3,239739.53554592063,99
2,475,0,,0,207007.9566626949,23
25,5648,1,30.0,2,87752.10759829,9
52,10311,6,,1,189919.82310134897,61
52,11217,1,2300.0,1,184898.4683219903,85
53,14892,4,,1,316947.1611766173,96
17,3079,59,2890.0,0,90314.5323433432,51
4,915,0,,0,136794.5800360356,27
22,4789,2,4087.0,4,162624.87216169786,84
22,6398,141,1046.0,3,162922.34754349364,30
46,9515,5,,1,222770.9814759745,48
6,1437,3,,0,192302.75194072496,23
31,6119,4,,1,328299.7511747447,105
16,3433,4,2643.0,4,253797.53949035628,46
33,6783,3,,1,494798.6603396621,69
46,9515,5,,1,190891.69391079916,48
34,7759,0,229.0,1,217632.3044771951,53
0,168,0,,0,105113.79391231904,23
66,10573,1,1322.0,3,183318.3612680505,99
28,7287,5,320.0,1,171231.5117790044,37
11,3097,0,,0,133106.3300730191,27
47,8004,3,125.0,3,159438.9208447826,21
2,629,1,,0,200239.08451318237,62
23,5735,3,1084.0,0,130980.39782340587,58
1,264,0,,0,98122.31637123215,1
23,5067,4,,2,414835.13248205057,56
11,3097,0,,0,207440.9004524149,27
25,5011,8,730.0,0,188182.63345567745,39
25,6149,0,,0,177282.643823766,93
66,10573,1,1322.0,3,314057.5163076268,122
27,5148,14,1575.0,5,161354.59925205688,144
1,388,0,,0,96840.00890563003,23
26,3889,6,705.0,3,284603.20225709124,63
25,5648,1,30.0,2,220558.54709449303,9
24,5613,5,1340.0,2,205370.57055287168,129
5,1564,0,540.0,0,126124.72648024053,6
30,6207,1,1183.0,1,138718.92203069196,22
36,6714,2,2672.0,0,203791.15566086,26
0,168,0,,0,91305.84235044567,23
53,13670,4,,1,254285.9106229129,34
21,4346,2,165.0,1,162693.9877576261,78
4,915,0,,0,153701.50192824498,27
41,6558,7,1548.0,3,240950.0915743752,101
21,4346,2,165.0,1,277001.79289840243,78
12,2270,23,2500.0,1,181919.91235111916,114
19,3856,10,,2,301210.0908977063,124
52,10311,6,,1,210115.3281386559,61
49,11395,3,1406.0,3,231285.9610467061,57
34,7065,1,750.0,2,164665.08241476724,52
33,7976,5,,0,204543.3223624686,26
5,1564,0,540.0,0,186649.3786813736,6
3,760,1,,0,92610.53638415605,1
34,7065,1,750.0,2,112882.72741787294,52
5,1564,0,540.0,0,136831.39002299038,6
32,6748,93,562.0,4,284884.95910378685,183
46,9515,5,,1,171040.7874907596,48
9,1952,1,1430.0,3,141620.05281605298,58
18,3594,4,192.0,1,183301.877175707,37
2,629,1,,0,170199.13181744874,62
22,4625,11,3855.0,2,257515.5143271809,53
33,6783,3,,1,382550.493076422,17
5,1564,0,540.0,0,138060.93794918538,6
2,469,0,,0,117419.37898874051,27
6,1437,3,,0,154565.2719404948,74
43,8429,3,,3,262742.5115185156,88
37,5288,0,1937.0,3,193584.53727448624,3
39,10418,9,900.0,1,257122.79083804492,7
26,4439,1,1130.0,1,84577.91866929721,8
1,264,0,,0,160828.53163097758,1
42,7651,1,,1,190510.69442402857,119
14,3369,24,4129.0,0,347550.76680882,103
5,1564,0,540.0,0,147082.6695234436,6
9,1892,0,,0,103615.17997012236,27
23,5067,4,,2,333567.0194159554,56
11,2748,1,,0,135963.50564820404,58
0,168,0,,0,71277.6557358711,23
46,7960,6,350.0,3,242957.80162312585,32
30,5048,9,325.0,2,306248.3005071705,75
28,6533,1,1015.0,2,184141.49177498737,11
28,6746,3,,1,163122.4056044012,8
2,629,1,,0,235475.0824203235,27
34,7065,1,750.0,2,181796.47620671164,52
5,1564,0,540.0,0,218500.7470407173,6
17,3079,59,2890.0,0,273567.8544740584,134
6,1437,3,,0,108540.19788445951,23
20,4386,14,,1,204858.5242379245,178
15,2787,2,520.0,0,374010.2671174932,38
5,1564,0,540.0,0,185088.4090283694,6
22,6398,141,1046.0,3,418817.4025384547,104
28,6746,3,,1,207423.8399098474,8
23,4583,3,,3,266994.2835755832,47
13,2514,19,,0,236026.44590876863,164
25,5648,1,30.0,2,150826.00382361055,9
25,5648,1,30.0,2,185325.8653495347,9
6,1437,3,,0,145255.444043028,23
18,3374,5,620.0,1,252599.52991919464,17
4,915,0,,0,153808.64270645208,27
2,629,1,,0,175178.53061696273,62
6,1318,1,200.0,1,277290.70505825744,1
24,5469,1,145.0,0,313755.989612161,58
5,1564,0,540.0,0,158138.55880784625,6
21,5731,0,,1,170629.09855514448,42
46,10309,1,240.0,1,128619.02812510885,77
49,11395,3,1406.0,3,212385.7714517288,57
23,5067,4,,2,421803.7487527664,7
28,6533,1,1015.0,2,151335.68839075402,101
2,629,1,,0,295412.6336009355,62
33,7976,5,,0,269755.5636442622,10
1,264,0,,0,196924.6075662979,1
11,3097,0,,0,122350.37713389534,27
0,168,0,,0,78339.00894161685,23
0,168,0,,0,124695.92179218883,23
31,5569,0,,1,277934.3597543377,55
2,469,0,,0,194205.1156902169,27
0,168,0,,0,86161.44185066284,23
34,7065,1,750.0,2,127586.99572199814,52
27,4798,0,30.0,2,165935.8102321358,128
21,5731,0,,1,125278.35291169993,15
52,10311,6,,1,368524.4700336848,61
6,2733,0,920.0,0,248381.1646970545,123
37,5288,0,1937.0,3,183490.32464657628,90
33,7425,1,,2,272380.72459388233,68
74,19083,2,,5,262892.37463105534,57
52,10311,6,,1,528256.6120419068,61
11,3097,0,,0,124345.245904579,27
36,5992,0,,1,152895.9326930084,11
33,7425,1,,2,165758.99852764636,2
1,264,0,,0,225119.88860384116,1
5,1564,0,540.0,0,151658.78490699115,6
2,629,1,,0,124349.82472804283,62
4,915,0,,0,140685.56774586404,27
25,5648,1,30.0,2,192713.63347675427,9
11,3097,0,,0,126277.10914829328,27
1,264,0,,0,202010.6725497584,1
39,10418,9,900.0,1,212068.8166191889,7
11,3097,0,,0,163063.2966427439,27
53,14892,4,,1,160720.92738687946,27
46,9515,5,,1,331990.5207611625,48
1,264,0,,0,262308.5477459107,1
53,14892,4,,1,238247.4214977755,149
1,264,0,,0,146271.1609819132,1
46,10309,1,240.0,1,261893.0473164325,77
27,4798,0,30.0,2,268429.84630691714,128
25,5648,1,30.0,2,166221.47021029654,9
2,469,0,,0,187714.31141011303,27
2,469,0,,0,221431.0000819052,27
22,3151,4,2715.0,3,266628.81478645216,90
5,1564,0,540.0,0,219909.3691192207,6
1,388,0,,0,83530.8319503985,23
30,5048,9,325.0,2,310275.65066472103,79
23,5735,3,1084.0,0,189158.6560769748,8
33,8667,2,,0,278970.7956278479,10
2,469,0,,0,195032.912180438,27
23,5735,3,1084.0,0,110295.35272089158,58
74,19083,2,,5,332768.1921716717,13
27,4798,0,30.0,2,250824.68706211817,128
0,168,0,,0,93636.19952094728,23
9,1892,0,,0,124265.93284961957,27
24,5613,5,1340.0,2,221709.2986257352,49
9,1892,0,,0,131231.77950390812,27
39,7614,3,,1,492691.9555677084,70
0,168,0,,0,67898.29126565855,23
33,7976,5,,0,194175.39511126452,35
30,6141,10,262.0,3,268711.92454986693,26
4,915,0,,0,122487.18914884672,27
6,1437,3,,0,168499.83512185368,23
22,6398,141,1046.0,3,167235.2154562828,30
2,629,1,,0,164996.05629593544,27
39,8647,0,810.0,0,284057.26871086395,87
2,629,1,,0,125977.3095357404,62
22,6398,141,1046.0,3,161778.2121939331,30
31,6119,4,,1,101178.92605623248,29
21,4472,6,1450.0,4,378929.8718320924,130
1,264,0,,0,259715.0999930594,1
53,13670,4,,1,208970.5397646567,25
23,5067,4,,2,360952.74960449454,56
2,629,1,,0,184907.14317085923,27
25,5648,1,30.0,2,277818.38959196623,9
34,7065,1,750.0,2,119472.14641360658,52
7,1660,39,1786.0,1,411691.5047664268,76
35,7077,56,2301.0,3,303394.09966395044,132
35,5776,1,2078.0,2,163882.0031222931,55
37,7687,11,176.0,5,389921.59987206775,20
31,7010,5,4508.0,3,257967.32218006192,66
6,1437,3,,0,166176.55791809937,23
22,6398,141,1046.0,3,80575.63416537174,30
46,9515,5,,1,471527.409281291,48
1,264,0,,0,248248.9355284477,1
0,168,0,,0,105059.2852248056,23
18,3746,9,75.0,3,383774.71564173687,137
30,5562,0,,0,253035.99253378875,18
25,5027,4,46.0,1,384475.37066090974,108
66,10573,1,1322.0,3,204254.12863805683,99
22,4625,11,3855.0,2,430767.107023346,148
4,915,0,,0,114306.55020583973,27
30,6141,10,262.0,3,395735.25315373065,109
5,1564,0,540.0,0,191145.7907022817,6
26,4439,1,1130.0,1,224325.7980532151,8
10,2277,2,1547.0,0,162119.6574951172,29
2,629,1,,0,167325.62029527454,27
1,264,0,,0,189422.76044784728,1
34,7759,0,229.0,1,167968.62867603885,53
1,264,0,,0,135368.92367768055,1
30,6207,1,1183.0,1,200019.01348140356,28
21,4231,14,1020.0,0,200664.90291561856,107
23,5212,6,,3,342533.34360191954,45
36,6714,2,2672.0,0,204576.4181813763,138
5,1564,0,540.0,0,119262.3770490484,6
23,3975,8,770.0,2,496995.4518855853,100
11,2370,0,,0,84791.06219884696,9
26,4439,1,1130.0,1,167585.35308891506,8
22,6398,141,1046.0,3,80536.16938169222,30
31,6137,4,,0,194054.37926763197,46
23,4635,5,3300.0,2,154955.8179698548,17
16,3433,4,2643.0,4,188350.645701868,5
2,629,1,,0,106827.78180414652,27
24,5613,5,1340.0,2,156234.7872788913,165
28,7287,5,320.0,1,243738.6663881022,37
21,5731,0,,1,260696.9388761257,42
6,1437,3,,0,119356.86913925424,23
2,629,1,,0,111912.3930399036,62
26,4439,1,1130.0,1,286488.1747090934,8
2,629,1,,0,120247.3905229482,62
1,264,0,,0,163498.9086544998,1
19,3856,10,,2,86354.04181262673,79
5,1564,0,540.0,0,145822.09803098673,6
53,13670,4,,1,318660.4396211301,25
6,1437,3,,0,170998.9105269124,74
5,1564,0,540.0,0,105055.1703987774,6
39,10418,9,900.0,1,389809.895616432,7
53,14892,4,,1,185002.9607077165,27
8,1497,5,,1,250434.0458276204,36
35,7715,4,990.0,0,165112.87010603384,2
53,13670,4,,1,398098.5468633629,34
52,10311,6,,1,341335.7053786348,61
16,3433,4,2643.0,4,428767.2643042946,5
39,10418,9,900.0,1,190558.75452908332,7
25,5027,4,46.0,1,560453.414813365,17
23,3975,8,770.0,2,223853.12227989984,100
27,5664,48,2300.0,3,363178.9334183295,60
5,1564,0,540.0,0,116981.44309922971,6
50,12238,8,1970.0,2,193420.4388260636,66
17,3079,59,2890.0,0,353681.84031937155,134
43,8429,3,,3,192951.5256254884,94
6,1437,3,,0,145247.013604606,23
43,10621,1,30.0,2,184778.9331839191,3
46,9515,5,,1,467773.3897594146,48
9,1892,0,,0,137392.5697612705,27
30,5562,0,,0,178043.48700581692,18
52,11217,1,2300.0,1,183465.3599695901,85
43,7227,0,,1,210227.063958415,67
25,4756,16,2857.0,5,161569.91587009438,0
37,7687,11,176.0,5,348780.3771623271,59
34,7065,1,750.0,2,163575.56101268946,52
43,8429,3,,3,209154.9976930531,88
23,3975,8,770.0,2,600903.8285622502,100
1,264,0,,0,254248.65611747548,1
11,3097,0,,0,144381.98099913108,27
1,264,0,,0,160181.04803127036,1
28,7287,5,320.0,1,88720.32491792992,37
17,3079,59,2890.0,0,280746.25984769897,51
6,1437,3,,0,109315.26119825468,23
1,264,0,,0,271505.0675456365,1
27,5664,48,2300.0,3,316908.45795712486,130
24,4378,0,1036.0,1,437758.2823649086,44
1,264,0,,0,180819.7677020108,1
36,5992,0,,1,147489.51278788972,11
43,8429,3,,3,208793.45650635543,94
53,13670,4,,1,315641.2056198834,34
30,6564,1,,0,160591.48271094394,126
25,5648,1,30.0,2,227573.48848082492,9
34,7065,1,750.0,2,179831.13662134274,52
6,1318,1,200.0,1,139370.94116349908,1
53,13670,4,,1,273516.27241360204,25
25,5648,1,30.0,2,201808.23946555503,9
1,264,0,,0,242243.0908385064,1
53,14892,4,,1,130879.5276612748,187
25,5648,1,30.0,2,129277.64144509476,9
33,8667,2,,0,167742.76087829028,10
2,475,0,,0,160902.85464953823,23
34,7065,1,750.0,2,113791.95072975432,52
23,5212,6,,3,238730.47548946703,45
9,1892,0,,0,112569.18476218711,27
43,7227,0,,1,178148.49086107555,87
34,7065,1,750.0,2,191073.27116334872,52
2,629,1,,0,142393.08464134447,27
31,6137,4,,0,278441.83676898,46
42,9292,3,2620.0,0,169647.90157018398,7
38,4788,2,,0,551921.207772904,83
47,11319,0,1145.0,3,218372.2261337873,46
12,2270,23,2500.0,1,334046.7219559981,4
30,5285,0,645.0,6,188402.9174176365,84
52,10311,6,,1,165369.27684996574,61
1,264,0,,0,212577.94154880644,1
28,6746,3,,1,185960.15314013223,8
22,3151,4,2715.0,3,178495.87866025214,90
23,5735,3,1084.0,0,72950.87087105995,58
2,629,1,,0,244604.21689201356,27
52,10311,6,,1,275564.09844261623,61
28,6746,3,,1,147057.29883614177,78
14,3369,24,4129.0,0,376419.535841873,120
4,915,0,,0,112236.13164735348,27
1,264,0,,0,199316.88348470756,1
22,6398,141,1046.0,3,189183.0000827871,30
5,1564,0,540.0,0,128710.47229302686,6
1,264,0,,0,174339.6910135817,1
23,5735,3,1084.0,0,395069.0726419405,8
1,264,0,,0,306428.78625142964,1
23,5735,3,1084.0,0,180721.9316352885,8
2,629,1,,0,111215.55726099791,27
35,5776,1,2078.0,2,241241.47467151613,11
27,4798,0,30.0,2,188804.23384223183,128
42,7651,1,,1,199113.3139085536,28
27,5664,48,2300.0,3,183431.4101605173,168
11,2398,2,1994.0,3,445074.9565519652,72
19,3293,16,628.0,3,255033.73085011725,104
43,7227,0,,1,221859.55451155055,87
34,7759,0,229.0,1,210298.91076160065,130
15,2787,2,520.0,0,413594.24746224494,38
22,4625,11,3855.0,2,283908.614180227,53
46,7960,6,350.0,3,196611.8156021105,111
23,5212,6,,3,172615.66150251255,26
34,7759,0,229.0,1,198692.79231187407,130
25,5011,8,730.0,0,227713.90732049692,39
2,629,1,,0,107147.60912497094,62
23,4635,5,3300.0,2,286341.22857139487,111
25,5487,3,,0,208314.07137789336,21
74,19083,2,,5,356962.1750505668,13
41,6558,7,1548.0,3,302642.74429545924,11
20,2738,20,,1,428928.8890049796,208
5,1564,0,540.0,0,123984.9984576984,6
27,5664,48,2300.0,3,374737.6586536649,95
2,629,1,,0,250727.263984844,85
6,1437,3,,0,167591.80428328633,23
5,1564,0,540.0,0,192023.0780385325,6
22,4625,11,3855.0,2,201307.9336491289,53
53,13670,4,,1,347575.89293021144,34
22,3151,4,2715.0,3,246745.7249251724,106
53,13670,4,,1,314648.9568059164,34
36,5992,0,,1,244105.8599157489,11
5,1564,0,540.0,0,167075.15116708382,6
23,5735,3,1084.0,0,250072.80346605985,8
39,10418,9,900.0,1,373291.3306123503,7
36,6714,2,2672.0,0,418932.1829844777,26
25,5011,8,730.0,0,173629.32110106118,28
22,3151,4,2715.0,3,286576.56023743923,90
53,14892,4,,1,155012.2077213257,187
1,264,0,,0,151215.18089961036,1
39,10418,9,900.0,1,250332.2281363649,2
31,6137,4,,0,157112.11956897727,46
5,1564,0,540.0,0,195493.30059477597,6
53,13670,4,,1,177754.085032503,34
28,6533,1,1015.0,2,173498.19442436117,101
6,1437,3,,0,129723.26943011144,23
74,19083,2,,5,184541.6284069896,12
2,629,1,,0,167544.24410576784,62
25,3478,11,2729.0,3,211455.72439534872,105
29,6566,7,1894.0,4,294520.6610111213,139
43,7227,0,,1,243328.50599299063,67
66,10573,1,1322.0,3,239422.8089197672,99
43,7227,0,,1,200409.66434084225,67
1,264,0,,0,135101.93884852098,1
2,629,1,,0,116368.71527480196,62
25,5648,1,30.0,2,207533.35266253568,9
31,7010,5,4508.0,3,177820.8230166711,86
34,7759,0,229.0,1,331938.91912688984,53
53,14892,4,,1,245334.6919220216,96
2,629,1,,0,315245.52105884696,62
31,6137,4,,0,201547.36138178865,46
52,10311,6,,1,258615.79361122104,61
17,4017,7,800.0,2,198695.14571371512,129
25,6149,0,,0,144421.38986242155,93
2,629,1,,0,233681.4723683616,62
2,629,1,,0,140129.28331843572,27
53,14892,4,,1,386301.97709448775,96
34,7065,1,750.0,2,218452.79370200387,52
33,7976,5,,0,251464.9568064864,10
29,6566,7,1894.0,4,147369.43963134027,75
1,264,0,,0,146037.54351653357,1
27,5664,48,2300.0,3,219100.7483370423,120
16,3681,73,1815.0,2,362991.3310248483,115
15,2787,2,520.0,0,204655.82663176671,113
33,6783,3,,1,381344.917832378,17
0,168,0,,0,64530.70276944661,23
25,5027,4,46.0,1,417268.8035412756,17
10,2277,2,1547.0,0,194076.43775869824,29
25,4724,2,1308.0,1,237414.11881464865,44
22,6398,141,1046.0,3,129198.86034235926,30
5,1564,0,540.0,0,174698.96405746826,6
30,6207,1,1183.0,1,160891.0738198456,28
5,1564,0,540.0,0,191205.27260844488,6
52,11217,1,2300.0,1,244361.5139880355,85
27,4798,0,30.0,2,238229.0240838835,128
2,469,0,,0,198730.68884152692,27
23,3975,8,770.0,2,241669.1367364589,100
52,10311,6,,1,183186.4124529985,61
22,4789,2,4087.0,4,281272.4366845185,84
5,1564,0,540.0,0,155981.39769924482,6
23,3975,8,770.0,2,90930.79841963504,137
74,19083,2,,5,179353.50296131548,13
24,5469,1,145.0,0,354783.0872116501,113
19,3856,10,,2,524131.64656816656,124
25,4724,2,1308.0,1,232586.75817568423,44
25,5027,4,46.0,1,467642.00832671096,89
37,5288,0,1937.0,3,193286.00375273364,90
30,5285,0,645.0,6,235946.8918478505,84
36,5992,0,,1,151026.15505087335,11
9,1892,0,,0,66242.60083788157,27
5,1564,0,540.0,0,85423.59112900743,6
25,5648,1,30.0,2,235852.74664220968,9
74,19083,2,,5,241068.9030449296,13
53,14892,4,,1,171460.99676625454,96
2,629,1,,0,99838.18687704254,27
25,5487,3,,0,149240.7341107218,21
5,1564,0,540.0,0,124480.61548060788,6
37,5288,0,1937.0,3,402216.5433613575,3
16,3433,4,2643.0,4,282277.50565607485,5
20,4386,14,,1,380689.4712641009,178
43,10621,1,30.0,2,137045.06462433076,93
37,6856,84,1940.0,2,179619.3554513593,14
25,5648,1,30.0,2,129781.34270768632,9
9,1892,0,,0,78119.88421182008,27
2,629,1,,0,103567.5138326922,27
43,7227,0,,1,195384.72297603625,67
18,3594,4,192.0,1,326786.67344659404,169
74,19083,2,,5,184648.5635306548,13
9,1892,0,,0,101776.64987692726,27
37,6856,84,1940.0,2,240474.0577516352,152
46,9515,5,,1,198493.96895581772,48
30,6207,1,1183.0,1,188075.0332177188,22
26,3889,6,705.0,3,239024.8971682637,63
53,14892,4,,1,148427.45183511532,27
19,3806,4,,0,196486.5745086641,45
1,264,0,,0,161634.19464600887,1
6,1437,3,,0,111728.61809770348,23
9,1892,0,,0,97494.67539860882,27
30,6141,10,262.0,3,408520.9583180653,109
6,1437,3,,0,208372.8321807588,23
42,9292,3,2620.0,0,339743.4659150859,7
28,7287,5,320.0,1,321152.7973959003,41
46,9515,5,,1,469123.88686543226,48
12,2270,23,2500.0,1,187288.00540843923,114
23,3975,8,770.0,2,442173.4755908744,100
9,1892,0,,0,95779.60868703338,27
16,3893,27,,3,300917.49992815393,33
37,5288,0,1937.0,3,267947.675854324,3
25,4756,16,2857.0,5,283974.77504653897,133
39,8647,0,810.0,0,241209.58115640355,80
47,11319,0,1145.0,3,316077.4226679836,123
41,6558,7,1548.0,3,206442.22881200063,101
35,7715,4,990.0,0,320070.4852376253,59
1,264,0,,0,261980.7465775541,1
2,629,1,,0,74403.55732934267,27
43,8429,3,,3,141468.240916559,94
53,14892,4,,1,170764.31960885052,27
24,4378,0,1036.0,1,142037.26642459634,44
2,629,1,,0,111077.69780398216,62
37,7687,11,176.0,5,298166.4132734777,59
15,2787,2,520.0,0,434949.39279888937,38
66,10573,1,1322.0,3,332722.9088667296,99
11,2370,0,,0,139162.56734467007,9
50,12238,8,1970.0,2,296550.5646429657,24
24,4378,0,1036.0,1,232379.3149739627,44
74,19083,2,,5,196082.47842509093,12
37,5288,0,1937.0,3,91329.60593935668,90
30,6564,1,,0,225782.8194870157,91
4,915,0,,0,136395.97428583336,27
47,11319,0,1145.0,3,224176.4754371344,46
11,2370,0,,0,195430.02481567409,9
18,3374,5,620.0,1,368177.4880485584,17
30,5285,0,645.0,6,431137.95163426455,54
23,4635,5,3300.0,2,213835.76005013596,111
46,9515,5,,1,328899.983912662,48
42,7651,1,,1,182752.5019754157,119
30,6564,1,,0,194439.94968986136,91
25,5027,4,46.0,1,236829.16924369583,108
37,7687,11,176.0,5,285165.89787956513,59
1,264,0,,0,210234.09393184143,1
43,7227,0,,1,168713.6324571926,67
24,5469,1,145.0,0,338474.7455861817,58
2,469,0,,0,129628.80431044842,27
5,1564,0,540.0,0,121189.93206048464,6
31,6119,4,,1,113050.22991409188,112
5,1564,0,540.0,0,221395.291614632,6
34,7065,1,750.0,2,177875.7037019106,52
30,6207,1,1183.0,1,154860.02700716446,28
6,1437,3,,0,144708.80130228758,23
43,8429,3,,3,207534.6590234661,88
31,6119,4,,1,177058.1307257502,105
